Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Refunds,Total Extra Data Charges,Customer Status
Female,57,Yes,2,9,72,Yes,12.29,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.8,0.0,0,0
Male,72,No,0,0,54,No,25.69,No,Yes,One Year,Yes,Bank Withdrawal,55.45,0.0,0,0
Male,61,Yes,0,7,70,Yes,9.03,Yes,No,Two Year,No,Bank Withdrawal,25.15,0.0,0,0
Male,27,Yes,3,1,61,Yes,32.96,Yes,Yes,Two Year,Yes,Bank Withdrawal,81.0,0.0,0,0
Female,68,No,0,0,5,Yes,41.83,Yes,Yes,Month-to-Month,Yes,Credit Card,83.15,0.0,0,1
Female,39,Yes,1,7,34,Yes,9.66,No,No,Month-to-Month,No,Credit Card,20.65,0.0,0,0
Male,53,No,0,0,35,Yes,7.74,No,No,One Year,Yes,Credit Card,19.15,0.0,0,0
Male,47,Yes,0,1,20,Yes,16.49,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.45,0.0,0,1
Female,70,No,0,0,32,Yes,33.22,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,44.31,0,1
Female,27,Yes,0,1,69,Yes,2.73,No,Yes,Two Year,Yes,Credit Card,61.45,0.0,0,0
Male,32,No,0,0,3,Yes,11.94,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.95,0.0,10,1
Male,22,Yes,2,1,72,Yes,28.06,Yes,No,Two Year,Yes,Bank Withdrawal,25.2,0.0,0,0
Male,63,No,0,0,17,No,25.69,No,Yes,Month-to-Month,Yes,Mailed Check,25.65,0.0,0,0
Male,73,No,0,0,37,Yes,38.06,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.1,0.0,0,1
Female,76,Yes,0,6,28,Yes,45.67,Yes,Yes,One Year,Yes,Bank Withdrawal,110.85,0.0,0,0
Female,35,No,0,0,1,No,25.69,No,Yes,Month-to-Month,Yes,Mailed Check,25.1,0.0,0,1
Male,33,No,0,0,30,Yes,30.06,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.25,0.0,0,1
Female,62,No,0,0,5,Yes,29.75,No,Yes,Month-to-Month,Yes,Credit Card,75.65,0.0,0,0
Female,51,Yes,0,1,72,No,25.69,No,Yes,Two Year,Yes,Bank Withdrawal,54.2,0.0,0,1
Female,69,No,0,0,32,Yes,19.92,No,Yes,One Year,No,Bank Withdrawal,54.65,0.0,10,0
Female,39,No,0,0,54,Yes,31.55,Yes,Yes,Two Year,Yes,Bank Withdrawal,97.2,0.0,0,0
Female,48,Yes,0,1,16,Yes,46.86,No,No,Month-to-Month,No,Credit Card,19.6,26.83,0,0
Female,25,No,0,0,24,No,25.69,No,Yes,Month-to-Month,Yes,Credit Card,54.15,0.0,0,1
Female,48,No,0,0,15,Yes,39.87,No,No,Month-to-Month,No,Credit Card,19.6,0.0,0,0
Male,60,Yes,2,5,39,Yes,13.8,No,Yes,One Year,No,Bank Withdrawal,59.8,0.0,140,0
Male,56,No,3,0,5,Yes,12.6,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,0.0,0,1
Male,21,Yes,0,1,41,Yes,35.46,No,No,Two Year,Yes,Bank Withdrawal,19.75,0.0,0,0
Female,73,Yes,0,2,69,Yes,19.39,Yes,Yes,Two Year,No,Credit Card,105.4,0.0,0,0
Female,51,Yes,0,3,69,Yes,14.69,Yes,Yes,Two Year,No,Bank Withdrawal,105.35,0.0,50,0
Female,47,Yes,1,2,70,Yes,5.93,Yes,Yes,One Year,Yes,Bank Withdrawal,106.5,0.0,0,0
Female,31,Yes,1,0,55,Yes,27.7,No,No,One Year,No,Credit Card,19.15,0.0,0,0
Female,66,No,0,0,5,Yes,27.35,No,Yes,Month-to-Month,Yes,Credit Card,84.85,0.0,20,1
Male,30,Yes,0,9,70,Yes,3.51,No,No,Two Year,No,Credit Card,19.85,45.47,0,0
Male,44,No,1,0,41,Yes,13.76,No,Yes,One Year,No,Credit Card,70.2,0.0,0,0
Female,50,No,0,0,25,Yes,1.36,No,No,One Year,No,Credit Card,19.9,0.0,0,0
Male,59,Yes,2,4,23,Yes,37.86,No,Yes,One Year,No,Credit Card,57.2,0.0,0,0
Female,44,No,0,0,27,Yes,10.55,No,Yes,Two Year,No,Bank Withdrawal,52.85,0.0,0,0
Female,50,No,0,0,65,Yes,41.78,Yes,Yes,Month-to-Month,Yes,Credit Card,-3.0,0.0,0,0
Male,50,Yes,2,1,22,Yes,37.7,No,No,One Year,No,Bank Withdrawal,20.25,0.0,0,0
Female,33,No,0,0,52,Yes,38.93,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.75,0.0,0,0
Male,47,No,0,0,38,Yes,6.71,Yes,Yes,Month-to-Month,Yes,Credit Card,95.1,0.0,0,0
Male,78,Yes,0,1,13,Yes,36.57,No,Yes,Month-to-Month,No,Bank Withdrawal,70.45,0.0,0,0
Male,63,No,0,0,51,Yes,18.07,Yes,No,Two Year,No,Credit Card,24.75,0.0,0,0
Male,55,Yes,3,4,40,Yes,3.52,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.2,0.0,0,0
Male,50,No,0,0,18,Yes,31.33,No,No,Month-to-Month,No,Credit Card,19.25,0.0,0,0
Male,62,Yes,0,2,23,Yes,24.88,No,No,One Year,No,Mailed Check,19.65,0.0,0,0
Female,53,No,0,0,1,Yes,4.67,No,Yes,Month-to-Month,No,Credit Card,-7.0,0.0,0,1
Female,44,No,0,0,16,Yes,17.8,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.45,0.0,140,1
Male,56,Yes,0,1,72,Yes,17.31,Yes,Yes,Two Year,No,Credit Card,68.15,0.0,0,0
Female,59,Yes,1,2,32,Yes,24.04,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.85,0.0,0,0
Male,27,No,0,0,36,Yes,42.51,No,Yes,Month-to-Month,Yes,Credit Card,79.2,0.0,40,0
Female,45,No,0,0,68,Yes,17.41,No,Yes,One Year,Yes,Credit Card,54.45,0.0,0,0
Female,50,Yes,1,6,64,Yes,19.23,Yes,No,One Year,No,Credit Card,24.9,0.0,0,0
Female,41,Yes,0,1,66,Yes,48.77,Yes,Yes,One Year,Yes,Credit Card,102.45,0.0,130,1
Male,49,Yes,0,10,26,Yes,45.28,No,No,One Year,Yes,Bank Withdrawal,20.05,0.0,0,0
Male,42,Yes,0,1,17,Yes,17.71,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,0.0,0,1
Male,53,No,0,0,6,Yes,16.58,No,Yes,Month-to-Month,No,Mailed Check,94.5,0.0,10,1
Female,37,No,0,0,26,Yes,20.64,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.7,0.0,0,0
Male,49,Yes,1,3,59,Yes,41.09,Yes,Yes,Two Year,Yes,Credit Card,99.5,0.0,0,0
Female,36,Yes,3,10,44,Yes,43.7,No,Yes,Month-to-Month,No,Bank Withdrawal,56.25,14.78,40,0
Female,21,Yes,0,4,4,Yes,9.98,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.95,0.0,0,1
Male,33,No,0,0,3,Yes,49.76,No,Yes,Month-to-Month,No,Bank Withdrawal,79.25,0.0,10,1
Female,50,No,0,0,13,Yes,21.36,No,No,Month-to-Month,Yes,Credit Card,19.3,0.0,0,0
Female,47,No,0,0,29,No,25.69,No,Yes,One Year,No,Credit Card,39.5,0.0,0,0
Female,56,Yes,0,6,72,No,25.69,No,Yes,Two Year,No,Bank Withdrawal,65.5,0.0,0,0
Female,20,Yes,0,10,34,Yes,35.29,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.45,0.0,0,0
Male,40,No,0,0,46,No,25.69,No,Yes,Two Year,No,Credit Card,38.25,0.0,0,0
Female,69,Yes,0,9,62,Yes,24.62,No,Yes,Two Year,Yes,Credit Card,79.95,0.0,0,0
Female,71,No,0,0,63,Yes,15.62,Yes,Yes,One Year,No,Bank Withdrawal,83.0,0.0,0,0
Female,35,No,0,0,1,Yes,34.79,No,No,Month-to-Month,Yes,Credit Card,19.1,0.0,0,1
Male,44,No,0,0,24,No,25.69,No,Yes,Two Year,No,Credit Card,35.75,0.0,0,0
Male,31,Yes,1,7,70,Yes,2.5,Yes,Yes,Two Year,Yes,Credit Card,90.15,0.0,0,0
Female,34,Yes,0,1,16,Yes,6.82,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.95,0.0,0,1
Male,65,Yes,0,8,41,No,25.69,No,Yes,Two Year,Yes,Bank Withdrawal,53.95,0.0,0,0
Female,43,No,0,0,1,Yes,36.99,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.65,0.0,0,1
Female,58,No,0,0,56,No,25.69,No,Yes,Month-to-Month,Yes,Credit Card,44.85,0.0,0,0
Male,48,No,0,0,35,Yes,20.61,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59.6,0.0,0,0
Female,47,Yes,2,6,19,Yes,46.91,No,No,Month-to-Month,No,Mailed Check,20.2,0.0,0,0
Female,27,No,0,0,13,Yes,22.01,No,No,Month-to-Month,Yes,Credit Card,20.3,0.0,0,0
Female,45,No,0,0,18,No,25.69,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.2,0.0,50,0
Male,43,No,0,0,62,Yes,48.93,Yes,No,Two Year,No,Bank Withdrawal,23.4,0.0,0,0
Female,46,No,0,0,7,Yes,40.42,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,53.65,0.0,0,0
Female,62,No,0,0,48,No,25.69,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.8,0.0,0,0
Female,39,Yes,2,7,6,Yes,41.29,Yes,Yes,Month-to-Month,Yes,Credit Card,94.05,0.0,0,0
Male,79,No,0,0,64,Yes,4.99,No,No,Two Year,Yes,Bank Withdrawal,20.05,0.0,0,0
Male,42,No,0,0,1,Yes,17.27,No,Yes,Month-to-Month,Yes,Mailed Check,71.55,0.0,0,1
Male,43,No,0,0,1,Yes,17.25,No,No,Month-to-Month,No,Mailed Check,19.65,0.0,0,1
Female,27,Yes,3,0,1,Yes,40.42,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.35,0.0,0,1
Male,34,No,0,0,10,Yes,15.45,No,Yes,Month-to-Month,Yes,Credit Card,45.8,0.0,0,0
Female,34,Yes,0,5,33,Yes,4.15,No,No,Month-to-Month,No,Credit Card,20.05,0.0,0,0
Female,49,Yes,0,4,68,Yes,41.46,Yes,Yes,One Year,No,Bank Withdrawal,58.25,0.0,140,0
Female,19,No,0,0,26,Yes,45.09,No,Yes,One Year,Yes,Credit Card,87.15,0.0,20,0
Male,53,Yes,0,1,9,No,25.69,No,Yes,One Year,No,Bank Withdrawal,24.1,0.0,0,1
Male,57,Yes,3,0,71,Yes,23.41,Yes,Yes,One Year,No,Bank Withdrawal,85.45,0.0,0,0
Male,77,No,0,0,3,Yes,2.98,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,0.0,0,1
Male,46,No,0,0,71,No,25.69,No,Yes,Two Year,No,Bank Withdrawal,53.95,0.0,0,0
Female,40,Yes,1,1,6,Yes,6.48,No,No,Month-to-Month,No,Credit Card,19.85,0.0,0,0
Female,46,No,0,0,2,Yes,26.44,No,Yes,Month-to-Month,No,Bank Withdrawal,69.75,0.0,0,1
Male,33,Yes,0,8,72,No,25.69,No,Yes,Two Year,Yes,Bank Withdrawal,64.7,0.0,140,0
Female,69,No,0,0,3,Yes,5.54,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,0.0,0,1
Male,19,No,0,0,59,Yes,48.12,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.35,0.0,0,0
Female,61,No,0,0,57,Yes,6.45,No,Yes,Two Year,Yes,Credit Card,74.3,0.0,0,0
Male,42,Yes,1,8,35,Yes,47.33,No,No,Two Year,No,Bank Withdrawal,20.5,0.0,0,0
Male,42,Yes,0,1,43,Yes,26.1,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.25,6.41,0,0
Male,55,Yes,0,1,49,Yes,39.6,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.5,0.0,0,1
Male,79,Yes,0,4,67,Yes,7.2,Yes,Yes,Two Year,Yes,Credit Card,94.65,0.0,0,0
Male,26,Yes,0,1,47,Yes,17.54,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.35,0.0,140,1
Male,44,No,0,0,46,No,25.69,No,Yes,One Year,Yes,Bank Withdrawal,30.75,0.0,0,0
Male,32,No,0,0,5,Yes,32.91,No,Yes,Month-to-Month,No,Credit Card,78.75,0.0,10,0
Male,43,Yes,0,1,72,Yes,38.3,Yes,Yes,Two Year,Yes,Credit Card,97.95,0.0,0,0
Female,58,No,0,0,48,Yes,13.03,No,Yes,Two Year,No,Credit Card,55.5,0.0,0,0
Female,34,No,0,0,12,Yes,35.8,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.3,0.0,0,1
Female,67,No,0,0,43,Yes,31.83,No,Yes,Month-to-Month,Yes,Credit Card,108.15,0.0,0,1
Male,35,No,0,0,5,No,25.69,No,Yes,Month-to-Month,No,Credit Card,24.3,0.0,0,0
Male,54,Yes,2,3,72,Yes,47.69,Yes,No,Two Year,No,Credit Card,24.75,0.0,0,0
Female,47,Yes,0,1,38,Yes,10.54,No,No,One Year,Yes,Credit Card,20.25,0.0,0,0
Male,22,No,0,0,51,Yes,34.75,Yes,Yes,One Year,Yes,Credit Card,81.15,0.0,0,0
Male,57,No,0,0,57,Yes,9.32,No,Yes,One Year,Yes,Credit Card,54.65,0.0,0,0
Male,31,Yes,0,9,65,Yes,30.44,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.35,0.0,0,0
Female,54,Yes,0,9,56,Yes,37.76,Yes,Yes,One Year,No,Bank Withdrawal,109.8,0.0,0,0
Female,46,Yes,0,10,17,Yes,9.22,Yes,Yes,Month-to-Month,No,Bank Withdrawal,92.6,0.0,0,0
Female,50,No,0,0,5,Yes,19.3,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.6,0.0,10,0
Female,62,Yes,2,8,29,Yes,5.35,Yes,No,Two Year,No,Credit Card,26.1,0.0,0,0
Female,71,Yes,0,5,46,Yes,21.46,Yes,Yes,One Year,No,Bank Withdrawal,100.25,0.0,0,0
Female,64,No,0,0,22,Yes,19.72,Yes,Yes,One Year,Yes,Credit Card,-5.0,0.0,0,0
Male,28,No,0,0,9,Yes,4.02,No,No,One Year,Yes,Bank Withdrawal,19.9,0.0,0,0
Male,57,No,0,0,52,No,25.69,No,Yes,Two Year,No,Credit Card,63.9,0.0,0,0
Female,30,No,0,0,3,Yes,40.67,No,Yes,Month-to-Month,No,Credit Card,80.1,0.0,0,1
Female,27,Yes,0,6,25,No,25.69,No,Yes,Month-to-Month,Yes,Credit Card,58.6,4.48,0,1
Male,67,No,0,0,9,Yes,10.66,Yes,Yes,Month-to-Month,Yes,Credit Card,99.45,0.0,0,1
Female,77,No,0,0,64,No,25.69,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.85,0.0,30,0
Male,46,Yes,0,3,63,Yes,26.81,No,Yes,Two Year,No,Credit Card,99.7,0.0,0,0
Female,42,No,0,0,50,Yes,49.14,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.7,0.0,140,0
Female,32,Yes,1,1,22,Yes,5.26,No,Yes,Month-to-Month,No,Bank Withdrawal,55.15,0.0,30,1
Male,53,No,0,0,15,Yes,10.12,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.7,0.0,0,0
Male,58,No,0,0,57,Yes,5.71,No,No,Two Year,Yes,Credit Card,19.6,0.0,0,0
Female,29,Yes,0,5,17,Yes,7.6,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,0.0,0,0
Male,58,No,0,0,6,Yes,10.88,No,Yes,Month-to-Month,No,Bank Withdrawal,59.45,0.0,0,0
Male,37,No,0,0,2,Yes,2.96,Yes,Yes,Month-to-Month,Yes,Credit Card,73.25,0.0,0,1
Female,56,No,0,0,42,Yes,23.25,No,No,One Year,Yes,Credit Card,20.65,0.0,0,0
Male,50,Yes,0,10,69,Yes,3.81,Yes,Yes,One Year,No,Bank Withdrawal,99.5,0.0,0,0
Female,40,No,0,0,15,Yes,4.67,No,Yes,Month-to-Month,No,Bank Withdrawal,69.0,0.0,0,1
Male,69,No,0,0,6,Yes,48.32,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.7,0.0,0,0
Male,24,Yes,2,8,56,No,25.69,No,Yes,One Year,Yes,Credit Card,52.0,0.0,0,0
Female,71,No,0,0,1,Yes,42.5,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,0.0,0,1
Male,39,Yes,2,4,4,Yes,3.63,No,No,Month-to-Month,Yes,Mailed Check,20.5,0.0,0,0
Female,42,No,0,0,45,Yes,13.82,Yes,Yes,Month-to-Month,Yes,Credit Card,89.3,0.0,0,0
Male,42,Yes,0,6,22,Yes,35.62,Yes,Yes,Month-to-Month,No,Credit Card,95.9,0.0,0,0
Female,60,Yes,0,7,72,Yes,23.66,Yes,Yes,Two Year,No,Bank Withdrawal,99.9,0.0,0,0
Female,77,No,0,0,5,No,25.69,No,Yes,Month-to-Month,No,Bank Withdrawal,28.45,0.0,0,1
Female,27,No,0,0,18,No,25.69,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.0,0.0,70,1
Male,43,Yes,0,5,66,Yes,36.55,Yes,Yes,Two Year,No,Credit Card,96.6,0.0,0,0
Female,67,Yes,0,1,23,Yes,41.88,No,Yes,One Year,Yes,Bank Withdrawal,95.1,0.0,0,0
Male,19,Yes,3,6,62,Yes,15.76,Yes,Yes,One Year,Yes,Credit Card,94.95,0.0,0,0
Female,47,No,0,0,23,No,25.69,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.95,25.84,40,0
Male,61,Yes,1,6,69,Yes,12.02,No,Yes,Two Year,Yes,Credit Card,95.2,0.0,0,0
Male,42,Yes,3,7,61,Yes,31.49,No,No,One Year,No,Credit Card,20.4,0.0,0,0
Female,37,Yes,0,5,70,Yes,43.81,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.6,0.0,0,0
Male,41,No,0,0,54,Yes,30.66,No,Yes,One Year,No,Bank Withdrawal,84.4,0.0,0,0
Female,64,Yes,0,1,37,Yes,30.36,Yes,Yes,One Year,No,Credit Card,68.1,0.0,0,0
Female,63,Yes,3,9,71,Yes,45.81,Yes,Yes,Two Year,No,Credit Card,71.1,0.0,0,0
Male,59,Yes,1,1,13,Yes,13.32,No,Yes,One Year,Yes,Bank Withdrawal,64.75,0.0,0,0
Male,27,Yes,0,1,71,Yes,3.86,Yes,Yes,Two Year,Yes,Credit Card,104.15,0.0,0,0
Male,58,No,0,0,4,Yes,1.88,No,Yes,Month-to-Month,Yes,Credit Card,50.8,0.0,0,0
Male,54,No,0,0,7,Yes,1.41,Yes,No,Month-to-Month,No,Credit Card,23.5,0.0,0,0
Male,38,Yes,0,1,68,Yes,11.83,Yes,Yes,Two Year,Yes,Credit Card,90.8,0.0,0,0
Male,77,No,0,0,32,Yes,1.12,Yes,Yes,One Year,Yes,Credit Card,81.1,19.25,0,0
Male,49,No,0,0,4,Yes,23.04,No,No,One Year,No,Credit Card,19.7,0.0,0,0
Female,27,No,0,0,26,Yes,39.84,No,Yes,Month-to-Month,Yes,Credit Card,54.75,0.0,0,0
Female,22,No,0,0,42,Yes,5.75,No,Yes,One Year,No,Credit Card,73.9,0.0,0,1
Male,56,No,0,0,31,Yes,25.58,No,No,Two Year,No,Bank Withdrawal,20.4,0.0,0,0
Male,35,Yes,2,9,69,Yes,42.45,Yes,Yes,One Year,No,Credit Card,95.75,0.0,0,0
Female,47,No,0,0,65,Yes,38.33,Yes,Yes,One Year,Yes,Bank Withdrawal,89.85,0.0,0,0
Female,68,Yes,0,8,30,Yes,47.75,Yes,Yes,Two Year,Yes,Bank Withdrawal,90.05,0.0,0,0
Male,33,Yes,0,9,60,Yes,47.4,No,Yes,One Year,Yes,Bank Withdrawal,94.4,0.0,0,1
Female,62,No,0,0,2,Yes,24.05,No,Yes,Month-to-Month,Yes,Mailed Check,-5.0,0.0,0,1
Female,57,No,0,0,9,Yes,2.6,No,No,Month-to-Month,No,Credit Card,20.25,0.0,0,0
Female,58,No,0,0,44,No,25.69,No,Yes,One Year,Yes,Bank Withdrawal,49.05,0.0,0,0
Male,20,No,3,0,71,Yes,4.76,No,Yes,Two Year,Yes,Credit Card,76.9,0.0,0,0
Male,71,No,0,0,22,Yes,46.11,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.5,0.0,0,1
Female,33,Yes,0,10,56,Yes,37.5,Yes,Yes,One Year,Yes,Bank Withdrawal,98.0,0.0,0,0
Male,53,Yes,3,4,72,Yes,36.82,Yes,No,Two Year,No,Credit Card,25.55,0.0,0,0
Female,47,Yes,7,6,20,Yes,36.85,Yes,No,Month-to-Month,Yes,Bank Withdrawal,25.55,0.0,0,0
Female,21,Yes,0,3,54,Yes,28.17,No,Yes,Two Year,No,Bank Withdrawal,69.95,0.0,0,0
Female,22,No,0,0,23,Yes,15.18,No,Yes,Month-to-Month,Yes,Credit Card,79.1,0.0,0,0
Male,33,Yes,0,3,33,Yes,33.32,No,Yes,One Year,Yes,Mailed Check,73.9,0.0,0,1
Male,64,No,0,0,50,Yes,47.16,Yes,No,Two Year,No,Bank Withdrawal,24.9,0.0,0,0
Male,20,Yes,0,2,72,Yes,6.89,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.65,0.0,10,0
Female,19,No,0,0,19,Yes,24.35,No,Yes,One Year,No,Bank Withdrawal,58.2,0.0,0,0
Female,41,Yes,0,4,70,Yes,28.54,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.5,0.0,0,0
Male,48,No,0,0,22,Yes,19.19,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,0.0,0,1
Female,45,Yes,0,1,59,Yes,20.78,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93.35,36.07,0,0
Male,37,No,0,0,31,Yes,6.71,Yes,Yes,One Year,Yes,Mailed Check,79.45,0.0,0,1
Female,28,No,0,0,29,Yes,39.35,Yes,Yes,One Year,Yes,Bank Withdrawal,55.25,0.0,0,0
Male,63,No,0,0,3,Yes,46.57,No,Yes,Month-to-Month,Yes,Credit Card,49.9,0.0,0,1
Male,50,No,0,0,69,Yes,2.52,No,Yes,One Year,Yes,Bank Withdrawal,104.05,0.0,0,1
Female,32,Yes,0,7,71,Yes,29.78,Yes,Yes,Two Year,No,Bank Withdrawal,109.25,0.0,0,0
Female,37,No,0,0,29,Yes,44.33,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.9,0.0,0,1
Male,73,No,0,0,53,No,25.69,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,20.16,0,1
Female,54,No,0,0,1,No,25.69,No,Yes,Month-to-Month,No,Bank Withdrawal,29.95,0.0,0,1
Male,63,Yes,0,1,20,Yes,49.69,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.2,0.0,0,1
Female,57,No,1,0,11,Yes,44.88,No,No,Month-to-Month,No,Credit Card,19.7,0.0,0,0
Male,42,Yes,2,3,49,Yes,5.29,No,Yes,Month-to-Month,No,Credit Card,59.6,0.0,0,0
Male,58,Yes,0,8,49,Yes,36.3,No,Yes,Two Year,Yes,Bank Withdrawal,94.8,0.0,70,0
Male,51,No,0,0,59,Yes,26.63,No,No,Two Year,No,Credit Card,19.35,14.22,0,1
Male,56,No,0,0,8,Yes,3.27,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,0.0,0,1
Female,67,No,0,0,11,Yes,3.62,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,0.0,0,1
Male,42,Yes,0,3,11,Yes,11.5,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,0.0,0,1
Male,49,No,0,0,20,Yes,1.36,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,0.0,0,1
Male,49,No,0,0,10,Yes,33.75,Yes,Yes,Month-to-Month,Yes,Credit Card,72.15,0.0,80,1
Male,39,Yes,1,6,67,Yes,36.21,Yes,Yes,One Year,Yes,Credit Card,69.35,9.99,0,0
Male,61,No,0,0,65,Yes,33.11,Yes,Yes,One Year,Yes,Credit Card,110.0,0.0,0,0
Male,19,No,0,0,3,No,25.69,No,Yes,Month-to-Month,Yes,Mailed Check,40.15,0.0,0,1
Female,27,No,0,0,13,No,25.69,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31.65,0.0,0,0
Male,45,No,0,0,48,Yes,3.59,No,Yes,Two Year,No,Credit Card,78.9,0.0,0,0
Male,53,No,0,0,71,Yes,6.75,Yes,Yes,Two Year,Yes,Credit Card,86.4,0.0,0,0
Male,54,No,0,0,9,Yes,1.85,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.8,0.0,50,0
Female,37,Yes,3,10,50,Yes,10.13,No,No,Two Year,No,Credit Card,20.55,0.0,0,0
Female,37,Yes,0,5,62,Yes,44.95,No,Yes,One Year,Yes,Bank Withdrawal,104.3,0.0,0,0
Female,26,Yes,0,2,31,Yes,39.34,No,Yes,One Year,Yes,Mailed Check,81.15,0.0,0,0
Female,41,No,0,0,20,No,25.69,No,Yes,Month-to-Month,No,Credit Card,24.9,0.0,0,0
Male,40,Yes,0,3,69,Yes,30.86,No,No,Two Year,No,Credit Card,19.9,0.0,0,0
Male,59,No,0,0,34,No,25.69,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.05,0.0,0,0
Male,68,Yes,0,1,44,Yes,24.62,Yes,Yes,One Year,No,Credit Card,88.4,0.0,0,1
Male,28,No,0,0,10,Yes,29.24,Yes,Yes,Month-to-Month,Yes,Credit Card,74.15,0.0,0,1
Male,30,Yes,0,5,72,No,25.69,No,Yes,Two Year,Yes,Credit Card,55.45,0.0,0,0
Female,62,No,0,0,53,Yes,18.81,No,No,Two Year,No,Credit Card,19.85,0.0,0,0
Male,80,No,0,0,4,Yes,19.0,No,Yes,Two Year,Yes,Bank Withdrawal,94.75,0.0,0,0
Male,19,No,0,0,67,Yes,37.32,Yes,Yes,One Year,Yes,Bank Withdrawal,88.8,0.0,0,0
Female,32,No,0,0,35,Yes,19.07,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.45,0.0,0,1
Female,62,Yes,3,3,54,Yes,42.35,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.1,0.0,0,0
Female,29,No,0,0,1,Yes,6.67,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,0.0,0,1
Male,26,No,0,0,1,Yes,1.84,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,0.0,0,1
Female,72,No,0,0,31,Yes,47.48,No,Yes,Two Year,Yes,Credit Card,73.55,0.0,0,0
Male,53,Yes,0,1,42,Yes,42.45,Yes,Yes,One Year,Yes,Bank Withdrawal,108.3,0.0,0,0
Female,24,Yes,2,5,71,Yes,48.08,No,Yes,Two Year,No,Credit Card,87.25,0.0,0,0
Male,44,No,0,0,24,Yes,24.76,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.0,0.0,0,1
Female,40,Yes,3,3,13,Yes,39.2,No,Yes,Month-to-Month,Yes,Credit Card,63.15,0.0,0,0
Male,60,No,0,0,1,No,25.69,No,Yes,Month-to-Month,No,Bank Withdrawal,24.8,0.0,0,1
Female,61,No,0,0,38,Yes,21.19,Yes,Yes,Month-to-Month,No,Credit Card,68.15,0.0,0,0
